sample_id	dataset_id	axis_score	upstream_score	mmp_score	junction_score	scoring_method	qc_flags
GSM2429505	GSE92415	0.866579	0.151454	1.79954	0.648739	signed_within_dataset_zscore_mean	ok
GSM2429506	GSE92415	0.329418	-0.0133327	0.498904	0.502682	signed_within_dataset_zscore_mean	ok
GSM2429507	GSE92415	-0.589411	-0.351083	-0.835067	-0.582083	signed_within_dataset_zscore_mean	ok
GSM2429508	GSE92415	-0.508298	-0.347027	-0.194406	-0.983462	signed_within_dataset_zscore_mean	ok
GSM2429509	GSE92415	-0.489148	-0.287625	-0.182511	-0.997307	signed_within_dataset_zscore_mean	ok
GSM2429510	GSE92415	0.230879	-0.304197	0.154103	0.842732	signed_within_dataset_zscore_mean	ok
GSM2429511	GSE92415	-0.123122	-0.478794	0.209747	-0.100319	signed_within_dataset_zscore_mean	ok
GSM2429512	GSE92415	0.0948344	0.310005	-0.307726	0.282224	signed_within_dataset_zscore_mean	ok
GSM2429513	GSE92415	0.635299	-0.226574	0.895634	1.23684	signed_within_dataset_zscore_mean	ok
GSM2429514	GSE92415	0.332672	-0.195469	1.79577	-0.602289	signed_within_dataset_zscore_mean	ok
GSM2429515	GSE92415	0.378045	0.162892	0.0443147	0.926928	signed_within_dataset_zscore_mean	ok
GSM2429516	GSE92415	0.279575	0.421322	0.339647	0.0777564	signed_within_dataset_zscore_mean	ok
GSM2429517	GSE92415	-0.0133557	0.484364	0.0514079	-0.575839	signed_within_dataset_zscore_mean	ok
GSM2429518	GSE92415	-0.152335	1.26476	-0.237514	-1.48425	signed_within_dataset_zscore_mean	ok
GSM2429519	GSE92415	0.179389	0.143604	0.549442	-0.154879	signed_within_dataset_zscore_mean	ok
GSM2429520	GSE92415	-0.280363	-0.134539	-0.511092	-0.195457	signed_within_dataset_zscore_mean	ok
GSM2429521	GSE92415	-0.684201	0.100502	-0.538909	-1.61419	signed_within_dataset_zscore_mean	ok
GSM2429522	GSE92415	0.598924	0.0578792	0.825459	0.913434	signed_within_dataset_zscore_mean	ok
GSM2429523	GSE92415	0.395692	-0.223979	0.782443	0.628613	signed_within_dataset_zscore_mean	ok
GSM2429524	GSE92415	0.581379	0.132644	0.232199	1.37929	signed_within_dataset_zscore_mean	ok
GSM2429525	GSE92415	0.754558	0.315126	0.380996	1.56755	signed_within_dataset_zscore_mean	ok
GSM2429526	GSE92415	-0.619209	-0.465412	-0.494188	-0.898026	signed_within_dataset_zscore_mean	ok
GSM2429527	GSE92415	-0.386013	0.075561	-0.98716	-0.246439	signed_within_dataset_zscore_mean	ok
GSM2429528	GSE92415	-0.400038	0.0502793	-0.788246	-0.462148	signed_within_dataset_zscore_mean	ok
GSM6249277	GSE206285	0.101628	0.0385606	-0.373256	0.639578	signed_within_dataset_zscore_mean	ok
GSM6249278	GSE206285	0.275896	0.377878	1.21196	-0.762145	signed_within_dataset_zscore_mean	ok
GSM6249279	GSE206285	0.604453	0.785125	-0.245742	1.27398	signed_within_dataset_zscore_mean	ok
GSM6249280	GSE206285	-0.403957	0.483255	-1.29197	-0.403154	signed_within_dataset_zscore_mean	ok
GSM6249281	GSE206285	-0.0743501	-0.180126	-0.322048	0.279123	signed_within_dataset_zscore_mean	ok
GSM6249282	GSE206285	0.0947604	0.175452	-0.540106	0.648935	signed_within_dataset_zscore_mean	ok
GSM6249283	GSE206285	-0.708174	-0.0820149	-0.727439	-1.31507	signed_within_dataset_zscore_mean	ok
GSM6249284	GSE206285	-0.320757	0.325368	-0.971097	-0.31654	signed_within_dataset_zscore_mean	ok
GSM6249285	GSE206285	0.327793	0.761312	-0.328724	0.55079	signed_within_dataset_zscore_mean	ok
GSM6249286	GSE206285	0.398181	0.599796	-1.00601	1.60076	signed_within_dataset_zscore_mean	ok
GSM6249287	GSE206285	0.881598	0.540072	0.790256	1.31446	signed_within_dataset_zscore_mean	ok
GSM6249288	GSE206285	-0.195389	-0.1689	-0.578863	0.161597	signed_within_dataset_zscore_mean	ok
GSM6249289	GSE206285	-0.224022	0.370345	-0.571872	-0.470541	signed_within_dataset_zscore_mean	ok
GSM6249290	GSE206285	-0.522514	-0.0611071	-0.795833	-0.710603	signed_within_dataset_zscore_mean	ok
GSM6249291	GSE206285	-0.196834	0.165392	-0.478035	-0.277858	signed_within_dataset_zscore_mean	ok
GSM6249292	GSE206285	0.00841721	-0.189263	-0.259956	0.47447	signed_within_dataset_zscore_mean	ok
GSM6249293	GSE206285	0.435567	0.34192	0.91742	0.0473618	signed_within_dataset_zscore_mean	ok
GSM6249294	GSE206285	0.126757	0.0386364	0.239308	0.102326	signed_within_dataset_zscore_mean	ok
GSM6249295	GSE206285	-0.253675	-0.796533	0.504458	-0.468951	signed_within_dataset_zscore_mean	ok
GSM6249296	GSE206285	0.830318	0.336941	0.513616	1.6404	signed_within_dataset_zscore_mean	ok
GSM6249297	GSE206285	-0.069309	-0.075398	0.271957	-0.404486	signed_within_dataset_zscore_mean	ok
GSM6249298	GSE206285	0.480495	1.1454	-0.478504	0.77459	signed_within_dataset_zscore_mean	ok
GSM6249299	GSE206285	0.231215	0.0525434	0.581194	0.0599088	signed_within_dataset_zscore_mean	ok
GSM6249300	GSE206285	0.116215	0.176049	0.268899	-0.096302	signed_within_dataset_zscore_mean	ok
GSM6249301	GSE206285	-0.110522	0.0177482	-0.0376752	-0.31164	signed_within_dataset_zscore_mean	ok
GSM6249302	GSE206285	0.454749	0.57476	0.833539	-0.0440521	signed_within_dataset_zscore_mean	ok
GSM6249303	GSE206285	0.232379	0.547351	0.352103	-0.202316	signed_within_dataset_zscore_mean	ok
GSM6249304	GSE206285	0.426945	-0.401316	1.25162	0.430531	signed_within_dataset_zscore_mean	ok
GSM6249305	GSE206285	0.0616549	-0.419169	0.343653	0.26048	signed_within_dataset_zscore_mean	ok
GSM6249306	GSE206285	0.806905	0.469401	1.22188	0.729434	signed_within_dataset_zscore_mean	ok
GSM6249307	GSE206285	-0.994044	-0.644169	-0.641541	-1.69642	signed_within_dataset_zscore_mean	ok
GSM6249308	GSE206285	0.367323	-0.435329	1.57526	-0.0379585	signed_within_dataset_zscore_mean	ok
GSM6249309	GSE206285	-0.932887	0.0588331	-1.58236	-1.27513	signed_within_dataset_zscore_mean	ok
GSM6249310	GSE206285	0.176798	0.145164	0.151363	0.233869	signed_within_dataset_zscore_mean	ok
GSM6249311	GSE206285	0.537321	0.403146	-0.0375367	1.24635	signed_within_dataset_zscore_mean	ok
GSM6249312	GSE206285	0.660951	0.832362	0.54218	0.60831	signed_within_dataset_zscore_mean	ok
GSM6249313	GSE206285	0.377525	-0.133716	1.03239	0.233899	signed_within_dataset_zscore_mean	ok
GSM6249314	GSE206285	0.232716	-0.102303	0.376711	0.42374	signed_within_dataset_zscore_mean	ok
GSM6249315	GSE206285	0.73257	0.448305	0.868803	0.880603	signed_within_dataset_zscore_mean	ok
GSM6249316	GSE206285	0.676105	0.162907	1.10762	0.757787	signed_within_dataset_zscore_mean	ok
GSM6249317	GSE206285	-0.120686	0.0384682	-0.908559	0.508032	signed_within_dataset_zscore_mean	ok
GSM6249318	GSE206285	0.154643	-0.17748	0.31038	0.33103	signed_within_dataset_zscore_mean	ok
GSM6249319	GSE206285	0.00766199	-0.0709002	0.376077	-0.282191	signed_within_dataset_zscore_mean	ok
GSM6249320	GSE206285	-0.017071	0.0106722	-0.165438	0.103553	signed_within_dataset_zscore_mean	ok
GSM6249321	GSE206285	0.0793163	-0.492155	1.9444	-1.2143	signed_within_dataset_zscore_mean	ok
GSM6249322	GSE206285	-0.0706487	0.0102599	-0.41916	0.196954	signed_within_dataset_zscore_mean	ok
GSM6249323	GSE206285	-0.339049	-0.423489	0.731936	-1.32559	signed_within_dataset_zscore_mean	ok
GSM6249324	GSE206285	-0.543331	-0.258746	-1.36658	-0.00466714	signed_within_dataset_zscore_mean	ok
GSM6249325	GSE206285	0.822509	0.0137929	1.73704	0.716697	signed_within_dataset_zscore_mean	ok
GSM6249326	GSE206285	0.112822	0.682072	-0.607949	0.264343	signed_within_dataset_zscore_mean	ok
GSM6249327	GSE206285	0.184275	-0.0589567	0.385023	0.226759	signed_within_dataset_zscore_mean	ok
GSM6249328	GSE206285	0.268935	-0.0568766	0.219642	0.644039	signed_within_dataset_zscore_mean	ok
GSM6249329	GSE206285	-0.000835338	0.0241322	-0.466145	0.439507	signed_within_dataset_zscore_mean	ok
GSM6249330	GSE206285	0.761899	0.235135	2.45527	-0.404706	signed_within_dataset_zscore_mean	ok
GSM6249331	GSE206285	0.72189	0.52447	1.37056	0.270644	signed_within_dataset_zscore_mean	ok
GSM6249332	GSE206285	-0.226308	-0.226534	-0.318007	-0.134383	signed_within_dataset_zscore_mean	ok
GSM6249333	GSE206285	0.927132	0.351321	1.68847	0.741602	signed_within_dataset_zscore_mean	ok
GSM6249334	GSE206285	0.749995	0.157421	0.32342	1.76914	signed_within_dataset_zscore_mean	ok
GSM6249335	GSE206285	0.458284	0.344889	1.56532	-0.535355	signed_within_dataset_zscore_mean	ok
GSM6249336	GSE206285	0.101855	-0.427671	0.518387	0.214849	signed_within_dataset_zscore_mean	ok
GSM6249337	GSE206285	0.232621	-0.199495	0.623345	0.274013	signed_within_dataset_zscore_mean	ok
GSM6249338	GSE206285	0.385426	-0.0632841	1.09258	0.12698	signed_within_dataset_zscore_mean	ok
GSM6249339	GSE206285	0.520605	0.536236	0.665311	0.360269	signed_within_dataset_zscore_mean	ok
GSM6249340	GSE206285	0.0094408	-0.0317237	0.122508	-0.0624622	signed_within_dataset_zscore_mean	ok
GSM6249341	GSE206285	0.38129	0.986197	-0.561236	0.718909	signed_within_dataset_zscore_mean	ok
GSM6249342	GSE206285	-0.240216	-0.363378	-0.382844	0.0255745	signed_within_dataset_zscore_mean	ok
GSM6249343	GSE206285	0.0747964	-0.306604	0.706125	-0.175132	signed_within_dataset_zscore_mean	ok
GSM6249344	GSE206285	0.648154	1.06916	-0.262646	1.13795	signed_within_dataset_zscore_mean	ok
GSM6249345	GSE206285	0.761073	1.35977	0.753313	0.170134	signed_within_dataset_zscore_mean	ok
GSM6249346	GSE206285	-0.877956	-0.0572462	-1.51608	-1.06054	signed_within_dataset_zscore_mean	ok
GSM6249347	GSE206285	0.35198	-0.0958185	0.431074	0.720683	signed_within_dataset_zscore_mean	ok
GSM6249348	GSE206285	0.295955	-0.0850365	0.514709	0.458194	signed_within_dataset_zscore_mean	ok
GSM6249349	GSE206285	0.102326	-0.487921	0.814013	-0.0191131	signed_within_dataset_zscore_mean	ok
GSM6249350	GSE206285	0.25264	0.269437	-0.669891	1.15838	signed_within_dataset_zscore_mean	ok
GSM6249351	GSE206285	0.590848	1.04764	0.705775	0.0191284	signed_within_dataset_zscore_mean	ok
GSM6249352	GSE206285	0.344747	0.548298	0.480239	0.00570592	signed_within_dataset_zscore_mean	ok
GSM6249353	GSE206285	-0.125554	-0.578966	0.577088	-0.374784	signed_within_dataset_zscore_mean	ok
GSM6249354	GSE206285	-1.0949	-0.707307	-0.817388	-1.76002	signed_within_dataset_zscore_mean	ok
GSM6249355	GSE206285	0.436069	0.194915	1.52953	-0.416237	signed_within_dataset_zscore_mean	ok
GSM6249356	GSE206285	0.277202	-0.29384	0.267749	0.857696	signed_within_dataset_zscore_mean	ok
GSM6249357	GSE206285	-0.0428803	0.0114847	-0.642394	0.502268	signed_within_dataset_zscore_mean	ok
GSM6249358	GSE206285	0.0639024	-0.000614333	-0.332351	0.524672	signed_within_dataset_zscore_mean	ok
GSM6249359	GSE206285	-0.226069	-0.529702	-0.482744	0.33424	signed_within_dataset_zscore_mean	ok
GSM6249360	GSE206285	0.537155	0.612171	0.183193	0.816102	signed_within_dataset_zscore_mean	ok
GSM6249361	GSE206285	-1.20992	-0.249294	-1.63434	-1.74611	signed_within_dataset_zscore_mean	ok
GSM6249362	GSE206285	0.198359	0.072174	0.43068	0.0922233	signed_within_dataset_zscore_mean	ok
GSM6249363	GSE206285	0.102697	0.517141	-0.24185	0.0328008	signed_within_dataset_zscore_mean	ok
GSM6249364	GSE206285	0.395638	-0.0747481	0.152299	1.10936	signed_within_dataset_zscore_mean	ok
GSM6249365	GSE206285	0.216051	-0.379976	0.604579	0.423551	signed_within_dataset_zscore_mean	ok
GSM6249366	GSE206285	0.572934	0.123919	0.114162	1.48072	signed_within_dataset_zscore_mean	ok
GSM6249367	GSE206285	-0.257836	0.366506	-0.538531	-0.601484	signed_within_dataset_zscore_mean	ok
GSM6249368	GSE206285	-0.275251	-0.329734	-0.415401	-0.0806169	signed_within_dataset_zscore_mean	ok
GSM6249369	GSE206285	0.221868	-0.436053	0.815862	0.285794	signed_within_dataset_zscore_mean	ok
GSM6249370	GSE206285	0.183838	0.112539	0.344289	0.0946854	signed_within_dataset_zscore_mean	ok
GSM6249371	GSE206285	0.2302	0.189504	0.000687226	0.50041	signed_within_dataset_zscore_mean	ok
GSM6249372	GSE206285	-0.481805	0.116548	-1.00646	-0.555498	signed_within_dataset_zscore_mean	ok
GSM6249373	GSE206285	0.328563	-0.0443838	0.657173	0.3729	signed_within_dataset_zscore_mean	ok
GSM6249374	GSE206285	-0.289677	-0.0653531	-0.708256	-0.0954227	signed_within_dataset_zscore_mean	ok
GSM6249375	GSE206285	-0.0696415	-0.142716	-0.64007	0.573862	signed_within_dataset_zscore_mean	ok
GSM6249376	GSE206285	-0.0570255	0.0296246	0.340589	-0.54129	signed_within_dataset_zscore_mean	ok
GSM6249377	GSE206285	-0.556004	-1.24759	0.578951	-0.999373	signed_within_dataset_zscore_mean	ok
GSM6249378	GSE206285	-1.28415	-0.433621	-1.60144	-1.81739	signed_within_dataset_zscore_mean	ok
GSM6249379	GSE206285	0.45014	0.220982	0.762045	0.367394	signed_within_dataset_zscore_mean	ok
GSM6249380	GSE206285	0.787023	0.537526	0.00891309	1.81463	signed_within_dataset_zscore_mean	ok
GSM6249381	GSE206285	-0.57099	-0.497411	-0.746114	-0.469444	signed_within_dataset_zscore_mean	ok
GSM6249382	GSE206285	-0.0949734	0.63619	-0.771334	-0.149776	signed_within_dataset_zscore_mean	ok
GSM6249383	GSE206285	0.0885189	0.182163	-0.929301	1.01269	signed_within_dataset_zscore_mean	ok
GSM6249384	GSE206285	0.540554	-0.0342576	0.198678	1.45724	signed_within_dataset_zscore_mean	ok
GSM6249385	GSE206285	0.306049	0.266599	0.117393	0.534155	signed_within_dataset_zscore_mean	ok
GSM6249386	GSE206285	0.451389	-0.07312	1.68677	-0.259477	signed_within_dataset_zscore_mean	ok
GSM6249387	GSE206285	0.0857917	-0.381655	0.465562	0.173468	signed_within_dataset_zscore_mean	ok
GSM6249388	GSE206285	0.0563028	0.238861	0.160723	-0.230676	signed_within_dataset_zscore_mean	ok
GSM6249389	GSE206285	-0.394423	-0.289087	-0.742873	-0.15131	signed_within_dataset_zscore_mean	ok
GSM6249390	GSE206285	0.0923104	0.171866	-0.0733964	0.178461	signed_within_dataset_zscore_mean	ok
GSM6249391	GSE206285	-0.0392896	0.238077	-0.146836	-0.20911	signed_within_dataset_zscore_mean	ok
GSM6249392	GSE206285	0.442103	0.347287	0.290644	0.688378	signed_within_dataset_zscore_mean	ok
GSM6249393	GSE206285	0.0324904	0.228391	-0.0407027	-0.0902171	signed_within_dataset_zscore_mean	ok
GSM6249394	GSE206285	0.25205	0.520399	-0.93289	1.16864	signed_within_dataset_zscore_mean	ok
GSM6249395	GSE206285	0.260379	0.193006	1.65447	-1.06634	signed_within_dataset_zscore_mean	ok
GSM6249396	GSE206285	0.590488	0.282765	0.503245	0.985456	signed_within_dataset_zscore_mean	ok
GSM6249397	GSE206285	-0.0176612	0.0273788	-0.236469	0.156107	signed_within_dataset_zscore_mean	ok
GSM6249398	GSE206285	0.551739	0.667208	0.0480558	0.939953	signed_within_dataset_zscore_mean	ok
GSM6249399	GSE206285	0.0594951	-0.11923	0.397406	-0.099691	signed_within_dataset_zscore_mean	ok
GSM6249400	GSE206285	-0.457654	-0.375895	-1.10358	0.10651	signed_within_dataset_zscore_mean	ok
GSM6249401	GSE206285	0.183749	-0.0217547	1.07105	-0.498054	signed_within_dataset_zscore_mean	ok
GSM6249402	GSE206285	0.0622896	-0.393546	0.96975	-0.389335	signed_within_dataset_zscore_mean	ok
GSM6249403	GSE206285	-0.576226	-1.23485	0.556239	-1.05007	signed_within_dataset_zscore_mean	ok
GSM6249404	GSE206285	0.37323	0.121316	0.413643	0.584733	signed_within_dataset_zscore_mean	ok
GSM6249405	GSE206285	-0.292596	-0.232084	-0.0926308	-0.553073	signed_within_dataset_zscore_mean	ok
GSM6249406	GSE206285	-0.395854	0.452617	-1.14282	-0.497359	signed_within_dataset_zscore_mean	ok
GSM6249407	GSE206285	-0.00458583	0.19666	-0.403292	0.192875	signed_within_dataset_zscore_mean	ok
GSM6249408	GSE206285	-0.517083	0.406041	-1.2605	-0.696792	signed_within_dataset_zscore_mean	ok
GSM6249409	GSE206285	0.145821	0.571229	-1.16065	1.02689	signed_within_dataset_zscore_mean	ok
GSM6249410	GSE206285	-0.245437	-0.0674505	-0.34565	-0.323211	signed_within_dataset_zscore_mean	ok
GSM6249411	GSE206285	0.601558	0.816075	1.06351	-0.0749075	signed_within_dataset_zscore_mean	ok
GSM6249412	GSE206285	-0.19404	-0.0754598	-0.228229	-0.27843	signed_within_dataset_zscore_mean	ok
GSM6249413	GSE206285	-0.0481228	-0.588053	0.451154	-0.00746881	signed_within_dataset_zscore_mean	ok
GSM6249414	GSE206285	-0.310579	0.0193181	-1.51361	0.562557	signed_within_dataset_zscore_mean	ok
GSM6249415	GSE206285	0.797828	0.442797	0.608914	1.34177	signed_within_dataset_zscore_mean	ok
GSM6249416	GSE206285	0.408375	0.634728	-0.262674	0.85307	signed_within_dataset_zscore_mean	ok
GSM6249417	GSE206285	0.233841	-0.0912545	0.157749	0.63503	signed_within_dataset_zscore_mean	ok
GSM6249418	GSE206285	-0.517539	-0.138521	-0.327509	-1.08659	signed_within_dataset_zscore_mean	ok
GSM6249419	GSE206285	0.114691	-0.43427	0.646579	0.131764	signed_within_dataset_zscore_mean	ok
GSM6249420	GSE206285	0.260534	0.207806	0.370035	0.203761	signed_within_dataset_zscore_mean	ok
GSM6249421	GSE206285	-0.149354	-0.213749	-0.603869	0.369558	signed_within_dataset_zscore_mean	ok
GSM6249422	GSE206285	-0.991888	0.0646429	-1.52958	-1.51073	signed_within_dataset_zscore_mean	ok
GSM6249423	GSE206285	0.128287	-0.38494	0.349272	0.420529	signed_within_dataset_zscore_mean	ok
GSM6249424	GSE206285	0.232423	0.136259	-0.0452567	0.606268	signed_within_dataset_zscore_mean	ok
GSM6249425	GSE206285	0.251671	0.638866	-0.546737	0.662885	signed_within_dataset_zscore_mean	ok
GSM6249426	GSE206285	-0.656976	-0.289755	-1.13626	-0.544909	signed_within_dataset_zscore_mean	ok
GSM6249427	GSE206285	-0.465447	-0.248269	-0.54099	-0.607082	signed_within_dataset_zscore_mean	ok
GSM6249428	GSE206285	-0.54943	-0.758835	-0.693923	-0.195533	signed_within_dataset_zscore_mean	ok
GSM6249429	GSE206285	0.633292	0.144162	1.38225	0.373468	signed_within_dataset_zscore_mean	ok
GSM6249430	GSE206285	-0.126527	-0.587022	0.595734	-0.388291	signed_within_dataset_zscore_mean	ok
GSM6249431	GSE206285	-0.953149	-0.680893	-1.21631	-0.962246	signed_within_dataset_zscore_mean	ok
GSM6249432	GSE206285	-0.200702	-0.137625	-0.965023	0.500541	signed_within_dataset_zscore_mean	ok
GSM6249433	GSE206285	0.390996	0.233837	0.619565	0.319588	signed_within_dataset_zscore_mean	ok
GSM6249434	GSE206285	0.0506129	0.279338	-0.672474	0.544976	signed_within_dataset_zscore_mean	ok
GSM6249435	GSE206285	1.15671	1.50855	1.06937	0.892214	signed_within_dataset_zscore_mean	ok
GSM6249436	GSE206285	0.519865	0.159747	0.683325	0.716522	signed_within_dataset_zscore_mean	ok
GSM6249437	GSE206285	0.103569	-0.539945	1.16951	-0.318858	signed_within_dataset_zscore_mean	ok
GSM6249438	GSE206285	-0.0492572	-0.29977	0.192449	-0.040451	signed_within_dataset_zscore_mean	ok
GSM6249439	GSE206285	0.475877	0.398266	0.352667	0.676697	signed_within_dataset_zscore_mean	ok
GSM6249440	GSE206285	0.532497	0.100016	1.62415	-0.126674	signed_within_dataset_zscore_mean	ok
GSM6249441	GSE206285	0.140339	-0.103468	0.0517904	0.472694	signed_within_dataset_zscore_mean	ok
GSM6249442	GSE206285	0.101257	-0.0737923	0.0248965	0.352668	signed_within_dataset_zscore_mean	ok
GSM6249443	GSE206285	0.486388	0.0798513	0.749145	0.630167	signed_within_dataset_zscore_mean	ok
GSM6249444	GSE206285	-0.166173	-0.279526	-0.0583412	-0.160653	signed_within_dataset_zscore_mean	ok
GSM6249445	GSE206285	0.038094	-0.382162	0.474921	0.0215235	signed_within_dataset_zscore_mean	ok
GSM6249446	GSE206285	0.644859	0.171144	0.128699	1.63474	signed_within_dataset_zscore_mean	ok
GSM6249447	GSE206285	-0.678358	-0.514072	-0.38998	-1.13102	signed_within_dataset_zscore_mean	ok
GSM6249448	GSE206285	0.0852977	0.170561	0.0335037	0.0518289	signed_within_dataset_zscore_mean	ok
GSM6249449	GSE206285	-0.59413	-0.201443	-0.869315	-0.711634	signed_within_dataset_zscore_mean	ok
GSM6249450	GSE206285	-0.881906	-1.32098	-0.274865	-1.04988	signed_within_dataset_zscore_mean	ok
GSM6249451	GSE206285	0.0565711	0.105128	0.683118	-0.618532	signed_within_dataset_zscore_mean	ok
GSM6249452	GSE206285	0.0894323	0.122576	-0.331986	0.477707	signed_within_dataset_zscore_mean	ok
GSM6249453	GSE206285	0.336318	-0.11934	0.909459	0.218835	signed_within_dataset_zscore_mean	ok
GSM6249454	GSE206285	0.0401471	0.13357	-0.39615	0.383022	signed_within_dataset_zscore_mean	ok
GSM6249455	GSE206285	-0.190783	-0.502881	0.163151	-0.232619	signed_within_dataset_zscore_mean	ok
GSM6249456	GSE206285	-0.109576	-0.206424	0.459663	-0.581966	signed_within_dataset_zscore_mean	ok
GSM6249457	GSE206285	0.319967	0.0189043	0.536425	0.404571	signed_within_dataset_zscore_mean	ok
GSM6249458	GSE206285	-0.177085	-0.577625	0.583405	-0.537035	signed_within_dataset_zscore_mean	ok
GSM6249459	GSE206285	0.352938	0.9746	0.150891	-0.0666771	signed_within_dataset_zscore_mean	ok
GSM6249460	GSE206285	-0.435648	-0.0901575	-0.463559	-0.753228	signed_within_dataset_zscore_mean	ok
GSM6249461	GSE206285	-1.14742	-0.275586	-1.69446	-1.47221	signed_within_dataset_zscore_mean	ok
GSM6249462	GSE206285	0.1209	-0.150976	-0.142099	0.655776	signed_within_dataset_zscore_mean	ok
GSM6249463	GSE206285	-0.0619994	-0.252248	0.318754	-0.252505	signed_within_dataset_zscore_mean	ok
GSM6249464	GSE206285	-0.965938	-0.130418	-1.19334	-1.57406	signed_within_dataset_zscore_mean	ok
GSM6249465	GSE206285	-0.545892	0.221812	-1.08482	-0.774663	signed_within_dataset_zscore_mean	ok
